text,id,date
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1172000502038446081#,Thu Sep 12 04:14:29 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1172000196739260416#,Thu Sep 12 04:13:16 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1172000131547193346#,Thu Sep 12 04:13:00 +0000 2019
"RT @KaurSardarni8: ajj to bad kde ni fast food khana..
bass bhut hogya..
swiggy zomato...
bc phla alas hunda c k jana pau..hun ghre hi aa j…",1171999654306877441#,Thu Sep 12 04:11:06 +0000 2019
"RT @Akhil_R_Lucky: In which country..this is called chicken biryani😑
swiggy u r making people fools🙏
 @SwiggyCares @swiggy_in https://t.co/…",1171998538433273857#,Thu Sep 12 04:06:40 +0000 2019
"Paytm

FY16 loss Rs.1497 cr Valuation $5 bn
FY19 loss Rs.4217 cr Valuation $15 bn

Swiggy 

FY16 loss Rs.137 cr Val $250 mn
FY 18 loss Rs.397 cr Val $1.4 bn

Flipkart

FY16 loss Rs. 545 cr Val $11 bn
FY18 loss Rs.2065 cr Val $21 bn.

Law of inverse proportionality explained.",1171997988798918656#,Thu Sep 12 04:04:29 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171997376925462528#,Thu Sep 12 04:02:03 +0000 2019
@SwiggyCares Why always happened this shame on @swiggy_in  I will always now go for @ZomatoIN @UberEats_IND  if compensation is not up to mark,1171997154971250688#,Thu Sep 12 04:01:11 +0000 2019
"RT @navdhad: Came home after a long day to swiggy in and Netflix.
Paytmed all bills while I was ubering home. 
Siri reminds me to get 8 hou…",1171996929372434433#,Thu Sep 12 04:00:17 +0000 2019
"@milinddeora @Uber @Olacabs @ScootsyIt @swiggy_in Don’t ask questions, for the govt has no idea of the Economy",1171996156190019585#,Thu Sep 12 03:57:12 +0000 2019
"RT @deepakmohoni: Valuations rising in step with losses for Indian unicorns

Investors such as SoftBank are not worried about cash burn and…",1171995965034811392#,Thu Sep 12 03:56:27 +0000 2019
"Get the roads declutttered, build better infra, it’s a nightmare on metro roads am one of millions of non-millennials using #uber #swiggy #Amazon   ..#BoycottMillennials Trends As Twitter Roasts Nirmala Sitharaman Comment #amnotamillennial #wrongproblem  https://t.co/DDkDgOSHzM",1171995735866236929#,Thu Sep 12 03:55:32 +0000 2019
@SwiggyCares I m ashmed to be swiggy customer   my  order always they cancel this is my probably the last order https://t.co/0dxAvrJoV3,1171995457330900992#,Thu Sep 12 03:54:26 +0000 2019
"RT @deepakmohoni: Valuations rising in step with losses for Indian unicorns

Investors such as SoftBank are not worried about cash burn and…",1171995312237367297#,Thu Sep 12 03:53:51 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171995100286574592#,Thu Sep 12 03:53:01 +0000 2019
"@IndianConsumerF i WOULD LIKE TO MENTION THAT 
@swiggy_in  HAS NOT REFUNDED MY AMOUNT FOR ORDER THAT HEY HAVE CANCELLED ON 16 TH JUNE MY ORDER ID IS ORDER #43757702653 no action is being taken on this matter they are just sharing arn number but my bank is denying any such refund",1171994869440512000#,Thu Sep 12 03:52:06 +0000 2019
"@SawanKa60567534 We've got your DM, meet you there!

 ^Revathi",1171994631879315457#,Thu Sep 12 03:51:09 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171994621846552576#,Thu Sep 12 03:51:07 +0000 2019
@Oscar44660003 @SwiggyCares @swiggy_in Who r u by the way .. ? Dont talk in between if u don't know the topic..,1171994527969660928#,Thu Sep 12 03:50:44 +0000 2019
@aditiraval @swiggy_in @SwiggyCares 🤣🤣,1171994454267285504#,Thu Sep 12 03:50:27 +0000 2019
"Valuations rising in step with losses for Indian unicorns

Investors such as SoftBank are not worried about cash burn and are willing to fund losses if growth continues

In FY18 Swiggy's loss almost tripled to ₹397.30cr but valuation zoomed to ₹8,660.4cr https://t.co/BmUN3drOE1",1171994401796542464#,Thu Sep 12 03:50:14 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171994268539355137#,Thu Sep 12 03:49:42 +0000 2019
@aditiraval @swiggy_in @ZomatoIN @UberEats_IND mei to kyar nu uninstall kari naakhyu chhe...,1171994220220936192#,Thu Sep 12 03:49:31 +0000 2019
Farmers are in trouble because millenials prefer ordering in Swiggy and Zomato...,1171993804854849542#,Thu Sep 12 03:47:52 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171993250887958528#,Thu Sep 12 03:45:40 +0000 2019
"Tinder is kind of similar to swiggy, people order some sex.",1171993010852098048#,Thu Sep 12 03:44:43 +0000 2019
@webophile @dmuthuk I placed my house maids brother who did a similar BE at my friends engg design company. Usually they pay apprentices 9k first year 12k 2nd year. By 3rd year they usually find a 40k job. One has to learn even if there is starvation!! Delivery for swiggy is dead end.,1171992602612129792#,Thu Sep 12 03:43:05 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171992393261834240#,Thu Sep 12 03:42:15 +0000 2019
"@news24tvchannel @FinMinIndia @nsitharaman @ianuragthakur चावल दाल का भाव बढ़ जाये तो swiggy ओर zomato को कोष देना!

बहुत क्रांतिकारी, वित्त मंत्री जी🙄",1171992010166661120#,Thu Sep 12 03:40:44 +0000 2019
RT @sunnyshailendra: @AshuCrix @swiggy_in @ZomatoIN @PMOIndia @irvpaswan They always apologize but there is no cure to their failure.. Put…,1171991784110485505#,Thu Sep 12 03:39:50 +0000 2019
@sunnyshailendra @swiggy_in @ZomatoIN @PMOIndia @irvpaswan Agreed.,1171991677197635584#,Thu Sep 12 03:39:25 +0000 2019
RT @karuthu_ganesan: நாளை ஹோட்டல் பிஸ்னஸ் நஷ்டம் அடைந்தால் அதற்கு காரணம் swiggy தான்னு சொல்லும் போல நிம்மி 🙄😂,1171990309435109376#,Thu Sep 12 03:33:58 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171989831494201345#,Thu Sep 12 03:32:05 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171989654754611200#,Thu Sep 12 03:31:22 +0000 2019
"RT @navdhad: Came home after a long day to swiggy in and Netflix.
Paytmed all bills while I was ubering home. 
Siri reminds me to get 8 hou…",1171989355616964613#,Thu Sep 12 03:30:11 +0000 2019
@SparshHarsola @aditiraval @swiggy_in @ZomatoIN @UberEats_IND @UberEats Boss.. it's ok till you say you Don have problem with swiggy but than don't start trolling unnecessary.. there are issues with swiggy in overall Gujarat.. they have not collaborated well with delivery boys so outlets also get preference to other channels.. same with foodlets..,1171989284146044929#,Thu Sep 12 03:29:54 +0000 2019
"@nsitharamanoffc madam, 
How about piloting zero income tax for a bigger population just as dr.@Swamy39 suggested. You can get the list of top 20% spenders on @amazonIN , @Flipkart , @swiggy_in and give them a tax holiday for 6-9 months to see how they change spending habits",1171989025088917504#,Thu Sep 12 03:28:52 +0000 2019
"@SwiggyCares @swiggy_in 
your delivery boy just came in with this
i am not accepting this order.. https://t.co/YPJPmZ8tQW",1171988783576702976#,Thu Sep 12 03:27:55 +0000 2019
RT @aditiraval: If you are in to restaurant business in #Gujarat - Belive me dt @swiggy_in is not gonna work for you. Neither U will make m…,1171988243111456768#,Thu Sep 12 03:25:46 +0000 2019
"RT @navdhad: Came home after a long day to swiggy in and Netflix.
Paytmed all bills while I was ubering home. 
Siri reminds me to get 8 hou…",1171987924465795072#,Thu Sep 12 03:24:30 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171987489239646208#,Thu Sep 12 03:22:46 +0000 2019
"RT @navdhad: Came home after a long day to swiggy in and Netflix.
Paytmed all bills while I was ubering home. 
Siri reminds me to get 8 hou…",1171986847972507650#,Thu Sep 12 03:20:13 +0000 2019
@CA_Chanakya @swiggy_in @dominos @SwiggyCares Bro😁😆😆😆😆,1171986171020369921#,Thu Sep 12 03:17:32 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171985767163256832#,Thu Sep 12 03:15:55 +0000 2019
"@Choco_La_Ti_Da Install
@ZomatoIN 
@swiggy_in 
@UberEats",1171985609776226304#,Thu Sep 12 03:15:18 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171985312744013824#,Thu Sep 12 03:14:07 +0000 2019
"@INCIndia @nsitharaman Farmers are dieing because , millenials are prefering zomato, swiggy, uber eats",1171984765840310274#,Thu Sep 12 03:11:57 +0000 2019
"RT @navdhad: Came home after a long day to swiggy in and Netflix.
Paytmed all bills while I was ubering home. 
Siri reminds me to get 8 hou…",1171983797144866817#,Thu Sep 12 03:08:06 +0000 2019
@AshuCrix @swiggy_in @ZomatoIN @PMOIndia @irvpaswan They always apologize but there is no cure to their failure.. Put a complaint on consumer forum and use my complaints as  reference. It's a Neusence,1171983686503301121#,Thu Sep 12 03:07:39 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171982660438114304#,Thu Sep 12 03:03:35 +0000 2019
SWIGGY SWAG WHAT'S IN THE BAG? *MARCO'S OTHER HALF.*,1171982322427523072#,Thu Sep 12 03:02:14 +0000 2019
RT @Chaiti: Tractor sales are down because millennials prefer Swiggy over roti sabzi at home. Truck sales down as truck drivers now drive O…,1171981898362392576#,Thu Sep 12 03:00:33 +0000 2019
"RiaRevealed BJP4India Madamji ZomatoIN / swiggy_in 
Jo deliver karte hai usko Farmer ugata hai apki INCIndia nahi.....

Biswas nahi toh poll karwa lo tweeter mein aap to expert ho poll karwane mein😀😀😀",1171981845442879488#,Thu Sep 12 03:00:20 +0000 2019
Tractor sales are down because millennials prefer Swiggy over roti sabzi at home. Truck sales down as truck drivers now drive Ola for millennials. Markets down as millennials spend more than invest. Banks down as millennials treat their parents as banks! #BoycottMillenials https://t.co/6GtAubNEfT,1171981426712952833#,Thu Sep 12 02:58:41 +0000 2019
"@AdityaD_Shah True, chutiya banana toh koi swiggy/zomato se sikhe😂",1171981251777093632#,Thu Sep 12 02:57:59 +0000 2019
"@zomatocare @zomatocare first my delivery executive is not assigned to my order, then order get cancelled without my permission,then @Zomato executive call me and promise @Zomato credits still no response. What is going on it's better I shift to @swiggy_in .. very poor service",1171980461783912448#,Thu Sep 12 02:54:51 +0000 2019
"@oyorooms has started making hotels.@swiggy_in n @Zomato have gone into making kitchens. 
@Olacabs has started owning cars. 
Most e commerce platforms have their own brands to sell. My stand: you need to own up for what you are delivering. All have to come around that @kaul_vivek",1171980270007767040#,Thu Sep 12 02:54:05 +0000 2019
"@swiggy_in 
 I ordered on 11th of August and the amount is deducted online i haven't received any refund i also spoke to my bank they denied that there is no refund received but the advisors are just bluffing me with fake refund no and now saying sorry and feedback is been taken https://t.co/POeWHzYgV7",1171980000691728384#,Thu Sep 12 02:53:01 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171979900544155648#,Thu Sep 12 02:52:37 +0000 2019
@SwiggyCares From past 2 days i am hearing this and also i am not able to contact swiggy on call kindly help me with something so that i can talk with swiggy on call,1171979566606249984#,Thu Sep 12 02:51:17 +0000 2019
"RT @navdhad: Came home after a long day to swiggy in and Netflix.
Paytmed all bills while I was ubering home. 
Siri reminds me to get 8 hou…",1171979439955050496#,Thu Sep 12 02:50:47 +0000 2019
RT @ChloeTallent: @SwiggyNiggy Swiggy 😭😭😭😭,1171979220429541376#,Thu Sep 12 02:49:55 +0000 2019
@swiggy_in ur app sucks. Picks up incorrect address. I am not the only one with the issue and u charged me cancellation fees when i'm the one left hungry with no food. I dont see how u guys sleep at night. Uninstalling ur app. Adios.,1171978318465224705#,Thu Sep 12 02:46:20 +0000 2019
"@SwarnitaTyagi I too had to suffer badly one day because of Swiggy, and then they tried to normalise the things with an offer of lunch, which they never gave :) I uninstall Swiggy and am not using them since one year.",1171978185036058624#,Thu Sep 12 02:45:48 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171978131613212672#,Thu Sep 12 02:45:35 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171977703358025728#,Thu Sep 12 02:43:53 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171977480934187009#,Thu Sep 12 02:43:00 +0000 2019
"@RamrajePrabodh @swiggy_in @dominos @SwiggyCares Dear swiggy... Good...
He was supposed to eat without me..
Good job...
Kuch refund mat Dena @RamrajePrabodh 
But his father is a criminal lawyer
Gbu @swiggy_in 
Good work 😂",1171977457248985088#,Thu Sep 12 02:42:54 +0000 2019
"@ShekharGupta @mehartweets @karthiks @kushanmitra @namratarana @MandarKagade Zomato, Swiggy, and all E biz is to be  blamed one way or the other so...jo chal raha hai use bhi band kar do😡",1171977230362251265#,Thu Sep 12 02:42:00 +0000 2019
@SwiggyNiggy Swiggy 😭😭😭😭,1171976874806906882#,Thu Sep 12 02:40:35 +0000 2019
"Fraud | Swiggy : और Olx की ठगी में महिला ने गवा दिया 95 हज़ार | Problem
@student_bhu @aajtak @ndtv @ravishndtv @BBCHindi @BBCBreaking @TOIIndiaNews @JagranNews @DainikBhaskar @PIB_India @PTIofficial @NITIAayog @ravishndtv @ppbajpai @RahulGandhi @sachin_rt 
https://t.co/O23TcaYO4s",1171976659827707904#,Thu Sep 12 02:39:44 +0000 2019
"Swiggy totally making fun of there customer, no mail nothing received yet, Now again they will reply that we will resolve this soon .😠",1171976157639536641#,Thu Sep 12 02:37:44 +0000 2019
"Totally disappointed with the service and customer service support offered by @swiggy_in, @SwiggyCares.Heights to taking consumer service for granted, is someone there to hear.",1171975921948979200#,Thu Sep 12 02:36:48 +0000 2019
"This list should include names like @zomato and @swiggy_in who either delayed order, didn’t deliver or brought in incorrect order. No wonder, I don’t see my elder colleagues relying too much on online businesses https://t.co/oV6xgd0T3J",1171975834011389952#,Thu Sep 12 02:36:27 +0000 2019
@aditiraval @swiggy_in Judgmental hai kya ??😎,1171975636983930881#,Thu Sep 12 02:35:40 +0000 2019
"RT @pragsrats: Hi @swiggy_in
What is one suppose to do when one orders through your platform, pays extra to get extra but delivered much le…",1171975424437415937#,Thu Sep 12 02:34:50 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171975270762500098#,Thu Sep 12 02:34:13 +0000 2019
"#Paytm -
2016 - 1497 Cr loss and $5bn valuation
2019 - 4217 Cr loss and $15bn valuation 

#Swiggy 
2016 - 137 Cr loss and $250mn valuation 
2018 - 397 Cr loss and $1.4bn valuation 

#unicorn
#startups",1171975215217139712#,Thu Sep 12 02:34:00 +0000 2019
"@swiggy_in A Set of Crooks is @swiggy_in, over &amp; above, Senior Customer Care Executive says She is still to understand, why there is a Quality Lapse...🤣🤣🤣🤣🤣🤣",1171975048527142913#,Thu Sep 12 02:33:20 +0000 2019
@MKBHD @swiggy_in https://t.co/qXqabDEhCt,1171974994793861120#,Thu Sep 12 02:33:07 +0000 2019
"RT @KaurSardarni8: ajj to bad kde ni fast food khana..
bass bhut hogya..
swiggy zomato...
bc phla alas hunda c k jana pau..hun ghre hi aa j…",1171974125310676992#,Thu Sep 12 02:29:40 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171973104962342913#,Thu Sep 12 02:25:37 +0000 2019
"One of the best places in delhi is this chocolate room .They are available on Swiggy and Zomato.✔️
Tag@ your friends💑
DM for any query📥
.
Chocolate Bomb😍😍
Rs.249/- only💸
.
 Really yummy and awesome Ambience. 
Enough… https://t.co/YlaNt1JBz8",1171973010552774657#,Thu Sep 12 02:25:14 +0000 2019
RT @aditiraval: If you are in to restaurant business in #Gujarat - Belive me dt @swiggy_in is not gonna work for you. Neither U will make m…,1171972627805552642#,Thu Sep 12 02:23:43 +0000 2019
@mrudulbhatt @harshamjty @swiggy_in @aditiraval,1171972595857723393#,Thu Sep 12 02:23:35 +0000 2019
@peaceisnature @Jawad87471212 @sank700 @murtazasolangi Ye porkistanis agar northeast states k kilaf kuch post kare to ek Kam krna swiggy se ek plate pork order krke in porkistanis ko dear dna because northeast people love pork,1171972156567277569#,Thu Sep 12 02:21:50 +0000 2019
@Akhil_R_Lucky @SwiggyCares @swiggy_in Biryaani from Kritunga dilsukhnagar ordered from uber eats inka worst,1171971488439623680#,Thu Sep 12 02:19:11 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171970923114577922#,Thu Sep 12 02:16:56 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171969972219699200#,Thu Sep 12 02:13:10 +0000 2019
RT @GVamsi_Krish: @MKBHD Delivery from India 😂😂😂 @swiggy_in https://t.co/bkoPlmsWhs,1171968619204337665#,Thu Sep 12 02:07:47 +0000 2019
RT @GautamSaraogi: So @swiggy_in offers 30 rs for a biryani I paid 175 for. But what do I eat for lunch? The 30 rs voucher? We don’t replac…,1171967760110256128#,Thu Sep 12 02:04:22 +0000 2019
"@pragsrats @swiggy_in @swiggy_in I suggest you give some more authority to your customer care, instead of a plain script to handle such cases.",1171965577943846918#,Thu Sep 12 01:55:42 +0000 2019
"@pragsrats @swiggy_in This has happened to me once before. @swiggy_in apart from the monetary loss, it really pinches because the food is not enough to fill one up and one is too hungry to order a second time and wait for the food.",1171965131367931904#,Thu Sep 12 01:53:56 +0000 2019
"RT @deepakshenoy: @dmuthuk Isn't a swiggy/zomato delivery job much better? I think they make much better, but non-salary, income including…",1171964283401330688#,Thu Sep 12 01:50:33 +0000 2019
"@swiggy_in @ZomatoIN @foodpandaIndia can you stop giving us plastic cutlery, like why would people even need cutlery at home or office? They'll have those there! By just saying earth day nothing will happen.",1171964258231275520#,Thu Sep 12 01:50:27 +0000 2019
"All That Glitters Isn't Gold: The Harsh Economics Of Zomato, Swiggy &amp; Co https://t.co/z5aRmKIuPA",1171963414006005760#,Thu Sep 12 01:47:06 +0000 2019
"@BaldevSingh4321 @ALIFSeATIF @ABPNews Bhakts boycott zomata, swiggy, surf excel, netflix, snapdeal, snapchat which doesn't suit hindutva ideology.",1171963010421788673#,Thu Sep 12 01:45:30 +0000 2019
@NitishLeDubega @kunalkamra88 @nareshnaik091 @ZomatoIN @swiggy_in 🤣🤣 aur UP mey ghunyya mey girawat,1171959972516679685#,Thu Sep 12 01:33:26 +0000 2019
"RT @twrahul: after delivering food through the day,a swiggy delivery-man waits for his dinner: cheap, spicy, coal-fried, roadside omelette.…",1171959855919194113#,Thu Sep 12 01:32:58 +0000 2019
RT @aditiraval: Nowadays I judge those restaurants who are exclusively available on @swiggy_in 😮👀🙄,1171957637857955841#,Thu Sep 12 01:24:09 +0000 2019
@swiggy_in people are  still using 3 months old account which has certain paid orders. Such accounts have the bot system which automatically provideds refund for the food ordered upto 1200-1400 INR. Your refund policy is being misused https://t.co/4wzbgtKZpR,1171957277277843456#,Thu Sep 12 01:22:43 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171955753776664576#,Thu Sep 12 01:16:40 +0000 2019
"@swiggy_in 
Hamne kal rat yani 11/09/2019 ko order diya tha abhi tak muje dilevary  nahi mili hai 
Kya kar na hai bolo? 
Online payment kiya tha to paise bhi gaye mere",1171955465242042368#,Thu Sep 12 01:15:31 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171952563089920000#,Thu Sep 12 01:03:59 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171952470169288705#,Thu Sep 12 01:03:37 +0000 2019
"RT @appurv_gupta: Main tabhi sochu ki logo ke ghar mein khaane ko kyon nahi hai, kyon ki sab Zomato/Swiggy se order kar rhe hain! https://t…",1171952290044841985#,Thu Sep 12 01:02:54 +0000 2019
"@aditiraval @swiggy_in @ZomatoIN @UberEats_IND Yes !! Exactly , Wrost Service ever @swiggy_in  , people are already now engaged with @Zomato @UberEats_IND !!",1171951481483743232#,Thu Sep 12 00:59:41 +0000 2019
"@aditiraval @swiggy_in @SwiggyCares They don't even try to read address mentioned (even if Landmark Locations such as unique Govt buildings)! 
Blindly follows map n if u by mistake forgot to pin your location, u wd receive a call from customer care scolding u, for not pining address!
#victim",1171951419802435586#,Thu Sep 12 00:59:26 +0000 2019
Restaurant business is down because millennials ordering from swiggy and Zomato #NirmalaSitharamanLogic #BoycottMillenials,1171950956235198465#,Thu Sep 12 00:57:36 +0000 2019
"@aditiraval @swiggy_in @ZomatoIN @UberEats_IND Totally agree with you Aditi, I usually order from Zomato just because of the same shit which you are facing right now. 
Swiggy has this issue since couple of months, they need to focus more on customer service",1171950342352887808#,Thu Sep 12 00:55:10 +0000 2019
"RT @Akhil_R_Lucky: In which country..this is called chicken biryani😑
swiggy u r making people fools🙏
 @SwiggyCares @swiggy_in https://t.co/…",1171949515206643712#,Thu Sep 12 00:51:52 +0000 2019
"RT @twrahul: after delivering food through the day,a swiggy delivery-man waits for his dinner: cheap, spicy, coal-fried, roadside omelette.…",1171947666181259264#,Thu Sep 12 00:44:32 +0000 2019
"RT @naukarshah: Should never swiggy with a bad internet connection. Every time I did, at the final stage it said Retry and I ended up with…",1171944904945258498#,Thu Sep 12 00:33:33 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171940308856164352#,Thu Sep 12 00:15:17 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171935056157298688#,Wed Sep 11 23:54:25 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171933190212079617#,Wed Sep 11 23:47:00 +0000 2019
"@aditiraval @swiggy_in @ZomatoIN @UberEats_IND ઘરે બનાવતા શીખી જાઓ મેડમ, તો આ બધી માથાકૂટ જ નહિ..",1171931287621230592#,Wed Sep 11 23:39:27 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171930193730183169#,Wed Sep 11 23:35:06 +0000 2019
"@aditiraval @swiggy_in @ZomatoIN @UberEats_IND બાપ રે, આટલું બધું અંગ્રેજી...",1171929930734555136#,Wed Sep 11 23:34:03 +0000 2019
"RT @sailent0506: It is 10.30 PM and I will have to check elsewhere now. What a fucking waste of time and energy @swiggy_in has been.

Shut…",1171920436646621186#,Wed Sep 11 22:56:19 +0000 2019
"RT @sailent0506: Horrible experience with @swiggy_in. They marked my order delivered without doing so. 

When I raised the matter with thei…",1171920425883975682#,Wed Sep 11 22:56:17 +0000 2019
@Akhil_R_Lucky @SwiggyCares @swiggy_in Ilanti vallani call chesi Mari mingali,1171920343428001792#,Wed Sep 11 22:55:57 +0000 2019
"RT @milinddeora: If aggregators like @Uber &amp; @Olacabs are responsible for the auto slowdown, why aren’t @ScootsyIt &amp; @swiggy_in boosting tw…",1171917326721126400#,Wed Sep 11 22:43:58 +0000 2019
@swiggy_in we ordered a chilly chicken chowmien and chicken fried rice but items are different from the order I just complained to the swiggy customer service they changed my order but again they send me the same item and my order no. is 5130200483.,1171914799120179200#,Wed Sep 11 22:33:55 +0000 2019
RT @karuthu_ganesan: நாளை ஹோட்டல் பிஸ்னஸ் நஷ்டம் அடைந்தால் அதற்கு காரணம் swiggy தான்னு சொல்லும் போல நிம்மி 🙄😂,1171913567953514497#,Wed Sep 11 22:29:02 +0000 2019
RT @aditiraval: If you are in to restaurant business in #Gujarat - Belive me dt @swiggy_in is not gonna work for you. Neither U will make m…,1171910362632900608#,Wed Sep 11 22:16:18 +0000 2019
"RT @aditiraval: Bhai @swiggy_in @SwiggyCares - tumhare delivery guys ko poora payment karo.... Kyuki Unhone jo traaas machaya hai na, Wo ne…",1171910347566960641#,Wed Sep 11 22:16:14 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171906849961984000#,Wed Sep 11 22:02:20 +0000 2019
@mumbaitales @Faizaan10219668 @SamShai95031818 @ZomatoIN @Zomato @deepigoyal @UberEats_IND @swiggy_in Today I went to the temple and prayed that your boyfriend will receive a better salary so that one day he can afford to take you to nice restaurants,1171904897673027585#,Wed Sep 11 21:54:35 +0000 2019
"RT @RoflGandhi_: Finance minister "" The automobile sector is going down because millennials don't want to buy cars ""

*Meanwhile millennial…",1171902203847557121#,Wed Sep 11 21:43:52 +0000 2019
"RT @milinddeora: If aggregators like @Uber &amp; @Olacabs are responsible for the auto slowdown, why aren’t @ScootsyIt &amp; @swiggy_in boosting tw…",1171901211710128128#,Wed Sep 11 21:39:56 +0000 2019
"@SwiggyCares When can I expect change in @SUBWAY menu in @swiggy_in app.
#subway #cheats",1171900586863652864#,Wed Sep 11 21:37:27 +0000 2019
"RT @RangDeTiranga: Tea sectors are down due to people are having Gaumutra.

Rupee is down due to people are using Dollar innerwear.

Multip…",1171900481116999686#,Wed Sep 11 21:37:02 +0000 2019
"@swiggy_in very rude delivery agent and now Swiggy is not delivering food and asking me to pick up order.
First i haven't got my order and agent marked it delivered.
Second i did not get food and also my money back.
Pathetic service.
Is this swiggy super for?",1171900449231736832#,Wed Sep 11 21:36:54 +0000 2019
"RT @DeepakShrma0805: Such a disgusting service @UberEats_IND @UberEats .. it's high time to learn what is the definition of ""good customer…",1171900338955259904#,Wed Sep 11 21:36:28 +0000 2019
@Zomato @swiggy_in @UberEats @foodpandaIndia @kanjoos_mawaadi @Hitesh_s10 @karanszz Beware of zomate before u order on zomate look how they replying when u r order cancelled by zomato delivery boy and gave 3 different reasons given by him when we call him. https://t.co/XndnPvgDA7,1171899918199345153#,Wed Sep 11 21:34:48 +0000 2019
